run	bioproject	biosample	continent	acidic_soil_type	ecosystem	location	latitude	longitude	pH	pH_status	selection_reason	project_dedup_group	site_dedup_group	selection_rank	coordinate_status	metadata_quality_flag	include_in_global_balanced_pilot	source_type	soil_only	acidic_soil	soil_source_evidence
SRR38485989	PRJNA1464007	SAMN59652044	Asia	China red/acid soil	Red/acid soil	China: Fujian	27.72	117.7		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1464007	China: Fujian		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMARKS Survey related sample from soil metagenome; Subtropical Humid Broadleaf Forest Biome [ENVO:01000230]; subtropical humid broadleaf forest biome [ENVO:01000230]|acidic red soil [ENVO:00003035]; red soil [ENVO:00003035]|yellow soil [ENVO:00003036]; China: Fujian; 27.72 N 117.70 E
SRR38064081	PRJNA1452514	SAMN57236145	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064082	PRJNA1452514	SAMN57236144	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064083	PRJNA1452514	SAMN57236143	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064084	PRJNA1452514	SAMN57236142	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064085	PRJNA1452514	SAMN57236141	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064086	PRJNA1452514	SAMN57236140	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064087	PRJNA1452514	SAMN57236139	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064088	PRJNA1452514	SAMN57236138	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR38064089	PRJNA1452514	SAMN57236137	Asia	China red/acid soil	Red/acid soil	China: Hainan, Wuzhishan	18.85	109.67		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1452514	China: Hainan, Wuzhishan		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	MIMS Environmental/Metagenome sample from metagenome; terrestrial biome; rhizosphere environment; rhizosphere; China: Hainan, Wuzhishan; 18.85 N 109.67 E; lateritic red soil
SRR37140667	PRJNA1419600	SAMN55192934	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140668	PRJNA1419600	SAMN55192933	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140669	PRJNA1419600	SAMN55192932	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140670	PRJNA1419600	SAMN55192931	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140671	PRJNA1419600	SAMN55192930	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140672	PRJNA1419600	SAMN55192929	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140673	PRJNA1419600	SAMN55192928	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140674	PRJNA1419600	SAMN55192927	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140675	PRJNA1419600	SAMN55192942	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140676	PRJNA1419600	SAMN55192941	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140677	PRJNA1419600	SAMN55192940	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140678	PRJNA1419600	SAMN55192939	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140679	PRJNA1419600	SAMN55192938	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140680	PRJNA1419600	SAMN55192937	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140681	PRJNA1419600	SAMN55192936	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140682	PRJNA1419600	SAMN55192935	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140683	PRJNA1419600	SAMN55192926	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR37140684	PRJNA1419600	SAMN55192925	Asia	China red/acid soil	Red/acid soil	China: Jiangxi Province	28.2077	116.937		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1419600	China: Jiangxi Province		confirmed_lat_lon	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	Metagenome or environmental sample from sludge metagenome; missing; China: Jiangxi Province; 28.2077 N 116.9370 E
SRR36607657	PRJNA1313400	SAMN51203954	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.2319	115.254199		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Undisturbed secondary forest from Granite (XG) site biological replicate 1; soil; undisturbed secondary forest on eroded red soil; soil; China: JiangXi; 26.231900 N 115.254199 E
SRR36607658	PRJNA1313400	SAMN51203968	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.831604	114.910776		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Undisturbed secondary forest from Quaternary red clay (TH) site biological replicate 3; soil; undisturbed secondary forest on eroded red soil; soil; China: JiangXi; 26.831604 N 114.910776 E
SRR36607659	PRJNA1313400	SAMN51203967	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.831604	114.910776		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Undisturbed secondary forest from Quaternary red clay (TH) site biological replicate 2; soil; undisturbed secondary forest on eroded red soil; soil; China: JiangXi; 26.831604 N 114.910776 E
SRR36607660	PRJNA1313400	SAMN51203966	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.831604	114.910776		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Undisturbed secondary forest from Quaternary red clay (TH) site biological replicate 1; soil; undisturbed secondary forest on eroded red soil; soil; China: JiangXi; 26.831604 N 114.910776 E
SRR36607661	PRJNA1313400	SAMN51203944	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.25539	115.275306		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Unvegetated control plot from Granite (XG) site biological replicate 3; soil; eroded red soil area: unvegetated control plot; soil; China: JiangXi; 26.255390 N 115.275306 E
SRR36607662	PRJNA1313400	SAMN51203943	Asia	China red/acid soil	Red/acid soil	China: JiangXi	26.25539	115.275306		needs_metadata_or_OpenLandMap_confirmation	Asia representative; China red/acid soil	PRJNA1313400	China: JiangXi		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Unvegetated control plot from Granite (XG) site biological replicate 2; soil; eroded red soil area: unvegetated control plot; soil; China: JiangXi; 26.255390 N 115.275306 E
